1,0.125,0.0,1.0,0.0,0.0,0.0,0.0,285,171,0.6228565824012005
2,0.125,0.0,1.0,0.0,0.0,0.0,0.0,285,171,0.6228565824012005
3,0.4,0.0,1.0,0.0,0.0,0.0,0.0,129,129,2.186105511593367
4,0.1,0.0,1.0,0.0,0.0,0.0,0.0,285,171,2.788742816853308
5,0.125,0.0,1.0,0.0,0.0,0.0,0.0,285,171,0.6228565824012005
6,0.1,0.0,1.0,0.0,0.0,0.0,0.0,285,171,2.788742816853308
7,0.4,0.0,1.0,0.0,0.0,0.0,0.0,129,129,2.186105511593367
8,0.1,0.0,1.0,0.0,0.0,0.0,0.0,285,171,2.788742816853308
9,0.2862938487771558,0.0,1.0,0.0,0.0,0.0,0.0,179,171,4.269721864610861
10,0.1866087662420151,0.0,1.0,0.0,0.0,0.0,0.0,277,171,7.298408200671351
11,0.1,0.0,1.0,0.0,0.0,0.0,0.0,285,171,2.788742816853308
12,0.14853245400639753,0.0,1.0,0.0,0.0,0.0,0.0,285,171,6.452682903630004
13,0.11356571666645868,0.0,1.0,0.0,0.0,0.0,0.0,285,171,7.960980241654648
14,0.13398859732700763,0.0,1.0,0.0,0.0,0.0,0.0,285,171,0.8450350328985359
15,0.12063249253222055,0.0,1.0,0.0,0.0,0.0,0.0,285,171,5.199181073088429
16,0.1284333385666078,0.0,1.0,0.0,0.0,0.0,0.0,285,171,0.7775777315625898
17,0.12333176064256215,0.0,1.0,0.0,0.0,0.0,0.0,285,171,0.6665539794443243
18,0.12510352373641395,0.0,1.0,0.0,0.0,0.0,0.0,285,171,0.6363279177782035
19,0.12431432121781226,0.0,1.0,0.0,0.0,0.0,0.0,285,171,0.6399022394774854
20,0.12473809401828287,0.0,1.0,0.0,0.0,0.0,0.0,285,171,0.6123221972428563
21,0.12478730428950635,0.0,1.0,0.0,0.0,0.0,0.0,285,171,0.6123221972428563
22,0.12476269915389461,0.0,1.0,0.0,0.0,0.0,0.0,285,171,0.6123221972428563
23,0.12475330082866554,0.0,1.0,0.0,0.0,0.0,0.0,285,171,0.6123221972428563
24,0.12474749234413092,0.0,1.0,0.0,0.0,0.0,0.0,285,171,0.6123221972428563
25,0.12474390250320004,0.0,1.0,0.0,0.0,0.0,0.0,285,171,0.6123221972428563
26,0.12474168385945017,0.0,1.0,0.0,0.0,0.0,0.0,285,171,0.6123221972428563
27,0.12474031266217886,0.0,1.0,0.0,0.0,0.0,0.0,285,171,0.6123221972428563
28,0.1247394652156445,0.0,1.0,0.0,0.0,0.0,0.0,285,171,0.6123221972428563
29,0.12473894146487306,0.0,1.0,0.0,0.0,0.0,0.0,285,171,0.6123221972428563
30,0.12473861776908879,0.0,1.0,0.0,0.0,0.0,0.0,285,171,0.6123221972428563
