1,1.0,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
2,1.0,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
3,2.0,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,9999
4,-0.618034,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,9999
5,1.0,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
6,0.381966025156,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,9999
7,1.381966,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,9999
8,0.881966012578,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
9,0.940983006289,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
10,0.9635254913088158,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
11,0.9774575134955527,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
12,0.9860679768957104,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
13,0.9913895360327635,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
14,0.9946784405124729,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
15,0.9967110953036857,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
16,0.9979673450749181,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
17,0.9987437501460319,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
18,0.9992235948777527,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
19,0.999520155236677,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
20,0.9997034396215444,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
21,0.9998167156030616,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
22,0.9998867240110225,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
23,0.9999299915874283,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
24,0.9999567324207447,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
25,0.9999732591649225,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
26,0.9999834732547337,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
27,0.9999897859095161,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
28,0.9999936873448019,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
29,0.9999960985644573,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
30,0.9999975887801857,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
31,0.9999985097841734,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
32,0.9999990789959518,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
33,0.9999994307881841,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
34,0.9999996482077446,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
35,0.9999997825804252,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
36,0.9999998656273105,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
37,0.9999999169531092,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
38,0.999999948674198,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
39,0.9999999682789092,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
40,0.9999999803952874,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
41,0.999999987883621,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
42,0.9999999925116658,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
43,0.9999999953719549,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
44,0.9999999971397108,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
45,0.9999999982322441,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
46,0.9999999989074667,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
47,0.9999999993247772,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
48,0.9999999995826894,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
49,0.9999999997420879,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
50,0.9999999998406015,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
51,0.9999999999014864,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
52,0.9999999999391151,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
53,0.9999999999623711,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
54,0.999999999976744,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
55,0.9999999999867464,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
56,0.9999999999867464,1.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.8066556533152083
57,0.9999999999867464,2.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.7818251702422822
58,0.9999999999867464,3.6180339999999998,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.7818251702422822
59,0.9999999999867464,2.0,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.7818251702422822
60,0.9999999999867464,2.618033974844,0.016,0.015,0.0,0.0,0.0,0.0,110.0,0.27,0.0,101,101,0.7818251702422822
